productId	profileName	helpfulness	score	time
B00004CQTF	Imparo	0/1	5.0	1:5:2008
B00004CQTF	"Ton Kooiman Design ""Ton Kooiman"""	4/10	5.0	11:8:2003
B00004CQTF	David Z. Crookes	10/38	1.0	11:11:2004
B00004CQTF	Eric Otto	2/20	1.0	6:27:2010
B00004CQTF	Anji	9/47	1.0	11:1:2006
B000056PNH	Ramil de Jesus	3/3	4.0	1:26:2006
B000056PNH	Tony	5/9	4.0	2:22:2000
B000CDSS86	"Lunataina ""lunataina"""	34/36	4.0	6:15:2006
B000CDSS86	Rachel	17/18	1.0	7:19:2006
B000CDSS86	"Lisa Ross ""concerned mom"""	69/85	1.0	1:26:2006
B000CDSS86	"Heather ""G & A's mom"""	22/26	1.0	5:19:2006
B000CDSS86	"Kristin S. Newell ""barefootin' mama"""	13/16	1.0	6:20:2006
B000CDSS86	"L. Carlston ""L.CARLSTON"""	5/5	5.0	12:18:2006
B000CDSS86	"bookmaven ""bookmaven"""	2/2	1.0	8:2:2011
B000CDSS86	"A. Hart ""Angel"""	2/2	5.0	11:22:2006
B000CDSS86	A. Mulholland	4/5	5.0	5:12:2006
B000CDSS86	"mixie ""mixie"""	4/5	5.0	12:6:2005
B000CDSS86	B. Nassif	1/1	3.0	8:5:2012
B000CDSS86	LZ	1/1	2.0	1:20:2012
B000CDSS86	"Froggie Rock ""Froggie Rock"""	1/1	5.0	9:7:2008
B000CDSS86	CMR	1/1	5.0	7:10:2006
B000CDSS86	Marie Antoinette	0/0	3.0	6:30:2012
B000CDSS86	scoope02	0/0	4.0	1:5:2012
B000CDSS86	Lil' Princess :D	0/0	5.0	10:25:2011
B000CDSS86	Melanie L. Goddard	0/0	2.0	6:3:2011
B000CDSS86	BOOKFreak!	0/0	4.0	3:24:2011
B000CDSS86	Jessica T.	0/0	3.0	2:9:2011
B000CDSS86	Teresa P	0/0	3.0	12:7:2010
B000CDSS86	Amanda L. Davis	0/0	5.0	3:27:2010
B000CDSS86	Go Pokes!	0/0	5.0	1:6:2010
B000CDSS86	"Kate ""mom of 4 in nj"""	0/0	4.0	8:3:2009
B000CDSS86	"Richard Poulsen ""and Family"""	0/0	5.0	6:9:2008
B000CDSS86	Kara Rhodes	0/0	5.0	2:25:2008
B000CDSS86	Lisa Laflower	5/8	3.0	2:9:2006
B000CDSS86	"*~Angel Dust~* ""Morgan"""	3/5	5.0	4:28:2006
B000CDSS86	slotsalltheway	5/10	1.0	12:25:2006
B000CDSS86	"Marshel ""bargain hunter"""	0/3	5.0	1:8:2010
B0036Q2RR4	Mermaid	4/4	5.0	4:4:2010
B0006FFRD4	NiQ	22/25	4.0	3:16:2005
B0006FFRD4	"Eddie C. Edwards ""proud father of 2"""	3/18	2.0	9:18:2008
B0016OLXN2	"Scott A. Mowry ""Western fan"""	0/0	5.0	9:6:2009
B0016OLXN2	"Fiddle-De-Dee ""Fiddle-De-Dee"""	0/0	5.0	7:14:2009
B0016OLXN2	The Quiet Man	0/0	5.0	7:5:2009
B0016OLXN2	"Clifford N. Crawford ""MAC PUULEI"""	0/0	5.0	7:3:2009
B0016OLXN2	Harry M. Shin	0/0	5.0	6:26:2009
B0016OLXN2	"Wanda Lynch ""quilting grandma"""	0/0	5.0	6:23:2009
B0016OLXN2	"Gaylord Crum ""Wonderfully Blessed"""	0/0	5.0	5:12:2009
B0016OLXN2	T. Enfinger	0/0	5.0	5:8:2009
B0016OLXN2	"Steve Jahnke ""Lizzie's Poppa"""	0/0	5.0	5:7:2009
B0016OLXN2	Trevor Willsmer	0/0	3.0	5:6:2009
B0016OLXN2	J. Maldonado Sr.	0/0	5.0	4:7:2009
B0016OLXN2	"Dijon ""djohn48946"""	0/0	5.0	3:19:2009
B0016OLXN2	"Mrs. Lesley E. Beaumont ""aussie gal"""	0/0	4.0	12:11:2008
B0016OLXN2	Mr. Michael Davies	0/0	5.0	10:30:2008
B0016OLXN2	Woodie K. Williams	0/0	5.0	10:30:2008
B0016OLXN2	Frank R. Eng	0/0	5.0	10:30:2008
B0016OLXN2	S. Hall	0/0	5.0	10:11:2008
B0016OLXN2	Keith N. Moseley	0/0	5.0	9:10:2008
B0016OLXN2	Dennis W. Wong	0/0	4.0	8:26:2008
B0016OLXN2	Carrie	0/0	5.0	3:12:2007
B0016OLXN2	"James H. Drury ""jameshughdrury-author.com"""	0/0	4.0	11:8:2006
B0016OLXN2	Don R	0/0	5.0	11:8:2006
B0016OLXN2	Francis K. O'bryan	0/0	5.0	11:8:2006
B0016OLXN2	Phyllis E. Bender	3/5	5.0	4:4:2007
B0016OLXN2	"SL73 ""SL73"""	3/5	5.0	2:3:2007
B0016OLXN2	Lawrance M. Bernabo	3/5	4.0	9:8:2006
B0016OLXN2	"terpfan1980 ""Barry"""	3/5	4.0	6:14:2008
B0016OLXN2	David	1/2	5.0	11:9:2011
B0016OLXN2	reverend	1/2	5.0	4:30:2011
B0016OLXN2	"Sue G. Debord ""Nurse Big Dog"""	1/2	5.0	1:18:2011
B0016OLXN2	Beverly Doonan	1/2	5.0	10:26:2010
B0016OLXN2	D. Lizzul	1/2	5.0	4:6:2008
B0016OLXN2	"Arnette De Maio ""Cooper"""	1/2	5.0	3:26:2008
B0016OLXN2	Chaska	1/2	5.0	1:15:2008
B0016OLXN2	D. Keating	1/2	5.0	12:22:2007
B0016OLXN2	"Alexandra the Great ""luv's :-) value"""	1/2	4.0	12:10:2007
B0016OLXN2	Miles D. Moore	1/2	5.0	11:21:2007
B0016OLXN2	Lisa Gatz	1/2	5.0	10:9:2007
B0016OLXN2	Dink's mom	1/2	4.0	8:22:2007
B0016OLXN2	"Scott A. Hagglund ""Movie Maniac"""	1/2	5.0	1:4:2007
B0016OLXN2	"C. A. Lemley ""Cal"""	1/2	4.0	9:9:2006
B0016OLXN2	cerco	6/10	5.0	7:18:2006
B0016OLXN2	Jack N. Young	4/7	5.0	1:14:2007
B0016OLXN2	a voice of reason	9/15	3.0	11:15:2006
B0016OLXN2	"Les Down Under ""Les"""	2/4	4.0	1:8:2007
B0016OLXN2	"Chrissy K. McVay ""Writer"""	2/4	5.0	10:3:2006
B0016OLXN2	"J. Groen ""Jerry Groen"""	2/4	5.0	2:1:2007
B0016OLXN2	Pat Huff	0/1	1.0	10:11:2012
B0016OLXN2	Catherine	0/1	5.0	1:21:2012
B0016OLXN2	nigel strange	0/1	5.0	2:20:2011
B0016OLXN2	"Brien Christoffersen ""highflyinbrien"""	0/1	5.0	9:5:2009
B0016OLXN2	"Graeme J. Hewish ""g.j.hewish"""	0/1	4.0	6:20:2009
B0016OLXN2	"M. A Spitzer ""mas017"""	0/1	5.0	2:13:2009
B0016OLXN2	"Doug Gollihar ""Texas Author"""	0/1	5.0	3:7:2008
B0016OLXN2	Rachel Reilly	0/1	4.0	2:29:2008
B0016OLXN2	"Adrianna deBruin ""read-a-holic"""	0/1	4.0	2:29:2008
B0016OLXN2	"James H. Schell ""Coldshot"""	0/1	4.0	2:27:2008
B0016OLXN2	"Theodore Furman ""thomastom"""	0/1	5.0	2:4:2008
B0016OLXN2	"Sandra L. Clifton ""Sandra"""	0/1	5.0	1:23:2008
B0016OLXN2	Debbie K. Stoepfel	0/1	5.0	12:28:2007
B0016OLXN2	Marta Berry	0/1	5.0	12:27:2007
B0016OLXN2	S. Lowe	0/1	5.0	11:20:2007
B0016OLXN2	Jillymacc	0/1	4.0	10:29:2007
B0016OLXN2	"Eric V. Schueler ""EVSchueler"""	0/1	5.0	10:19:2007
B0016OLXN2	Johnny K. Young	0/1	5.0	10:18:2007
B0016OLXN2	Cindy A. Horner	0/1	4.0	10:17:2007
B0016OLXN2	Betty Jennings	0/1	5.0	9:6:2007
B0016OLXN2	"Jan Vega ""movie lover"""	0/1	5.0	8:30:2007
B0016OLXN2	"Phyllis Ann ""PB"""	0/1	5.0	8:28:2007
B0016OLXN2	"G. Ramirez ""G-Mo"""	0/1	5.0	8:26:2007
B0016OLXN2	Shannon L. Richards	0/1	5.0	1:2:2007
B0016OLXN2	"Martin Freund ""Bundyviews"""	0/1	5.0	12:31:2006
B0016OLXN2	BSXX	3/6	4.0	9:13:2006
B0016OLXN2	Earl A. Talbot	3/6	4.0	5:11:2007
B0016OLXN2	"Witold J. Wilczak ""Witold"""	1/3	5.0	7:28:2008
B0016OLXN2	A. Tietz	1/3	4.0	1:2:2007
B0016OLXN2	Boon	1/3	5.0	11:30:2006
B0016OLXN2	Classical	1/3	5.0	10:7:2006
B0016OLXN2	RennMax	1/3	4.0	10:2:2011
B0016OLXN2	Glyph45	1/3	5.0	2:7:2008
B0016OLXN2	Patricia Brooker	2/5	5.0	1:14:2007
B0016OLXN2	Carolyn Davis	0/2	4.0	10:31:2009
B0016OLXN2	Richard N. Cook	0/2	5.0	12:20:2008
B0016OLXN2	"William A. Smith ""Glassblower"""	0/2	4.0	11:9:2006
B0016OLXN2	apple	0/3	5.0	10:6:2011
B0016OLXN2	"Linda Schoonover ""BOOK WRITER"""	0/3	5.0	2:21:2009
B0016OLXN2	"Richard J. Lusardi ""gerry@ric"""	1/5	3.0	10:20:2007
B0016OLXN2	"Conrad G. Craber ""Conrad Craber,- 'RollingStone'"""	1/5	5.0	5:5:2007
B0016OLXN2	D. Lively	1/5	4.0	3:25:2007
B0016OLXN2	LimekilnLaker	1/5	5.0	10:16:2006
B0016OLXN2	"Megan E. Milich ""milimeg"""	2/7	4.0	1:17:2007
B0016OLXN2	"R. Bagula ""Roger L. Bagula"""	1/6	3.0	12:8:2008
B0016OLXN2	Michael B. Hardy	1/7	2.0	9:11:2011
B0016OLXN2	M. Hayes	2/9	3.0	9:14:2008
B0016OLXN2	Michelle Polk	1/8	3.0	8:21:2008
B0016OLXN2	Calinae	9/45	1.0	6:6:2008
B0016OLXN2	"jgregg ""jaygregg"""	10/65	1.0	11:24:2006
B0016OLXN2	"Donald West ""DDonal"""	7/67	1.0	6:5:2007
B0016OLXN2	Benjamin J Burgraff	156/164	5.0	8:25:2006
B0016OLXN2	M. A. Ramos	94/105	5.0	6:28:2006
B0016OLXN2	"kone ""kone"""	61/67	5.0	12:29:2006
B0016OLXN2	"D. McAllister ""MRD"""	18/18	5.0	6:29:2006
B0016OLXN2	"R. W. Kehr ""RONCHO"""	35/41	3.0	6:29:2006
B0016OLXN2	CAT	16/17	5.0	6:26:2006
B0016OLXN2	"J. Kara Russell ""Actress/Artist/Musician/Writer"""	14/15	5.0	5:29:2007
B0016OLXN2	Craig Connell	9/9	5.0	9:6:2007
B0016OLXN2	J. R Sategna	14/16	5.0	6:28:2006
B0016OLXN2	Derek Sapp	10/11	4.0	6:26:2006
B0016OLXN2	"C. Reynolds ""tondea4"""	8/9	5.0	7:19:2006
B0016OLXN2	"D. N. Marak ""Western Fan"""	5/5	4.0	3:30:2009
B0016OLXN2	Noirman	7/8	5.0	3:8:2007
B0016OLXN2	"SCK ""Loves to read"""	9/11	5.0	5:13:2007
B0016OLXN2	"JustAReader ""NoNeed2Comment"""	4/4	5.0	9:13:2006
B0016OLXN2	Akbar	4/4	5.0	3:21:2010
B0016OLXN2	"J. Smith ""ProPhoto"""	4/4	5.0	11:9:2006
B0016OLXN2	"mr david cairns ""wesnut"""	6/7	4.0	5:9:2007
B0016OLXN2	Wayne C. Rogers	6/7	5.0	2:14:2007
B0016OLXN2	"Ronald Scheer ""rockysquirrel"""	6/7	4.0	11:23:2006
B0016OLXN2	"A. Hendricks ""alaljb"""	6/7	5.0	6:26:2006
B0016OLXN2	"Bill Pullman ""Book reviewer"""	3/3	5.0	9:21:2006
B0016OLXN2	Amanda Woods	3/3	4.0	12:24:2011
B0016OLXN2	Dave	3/3	5.0	9:14:2011
B0016OLXN2	"Sallie G. Schaffer ""book maven"""	5/6	5.0	7:19:2007
B0016OLXN2	Kerry O. Burns	5/6	5.0	6:26:2007
B0016OLXN2	Altug Koraltan	5/6	5.0	5:13:2007
B0016OLXN2	Tom Brody	2/2	5.0	2:17:2012
B0016OLXN2	Dave Hopkins	2/2	4.0	3:5:2011
B0016OLXN2	"Diana Huang ""Always on the look out for awesome."""	2/2	5.0	10:6:2008
B0016OLXN2	Scott	2/2	5.0	8:22:2008
B0016OLXN2	"Stan ""high roller"""	2/2	5.0	7:12:2008
B0016OLXN2	"Roberto Frangie ""Robert"""	2/2	4.0	12:29:2007
B0016OLXN2	"Carol Engan Borrelli (author) ""Tater's Varmint"""	4/5	4.0	9:11:2007
B0016OLXN2	"L. Lies ""wanbliwin_winyan"""	4/5	5.0	6:25:2007
B0016OLXN2	"Ruth E. Bignell ""Movie guru"""	4/5	5.0	5:11:2007
B0016OLXN2	D. J. Callahan	4/5	4.0	3:7:2007
B0016OLXN2	"ryan hunter ""sam"""	4/5	4.0	3:7:2007
B0016OLXN2	William Donnelly	4/5	5.0	9:22:2006
B0016OLXN2	Aristotle S Spencer	1/1	5.0	6:15:2012
B0016OLXN2	blackaciddevil	1/1	5.0	10:17:2011
B0016OLXN2	"Gerald T. Westbrook ""GTW"""	1/1	5.0	6:2:2011
B0016OLXN2	"Mr. Stephen Kennedy ""skenn1701a"""	1/1	5.0	4:25:2010
B0016OLXN2	"D. Garton ""d4avon"""	1/1	5.0	1:20:2010
B0016OLXN2	John Pyle	1/1	5.0	10:25:2009
B0016OLXN2	Paulette	1/1	5.0	10:12:2009
B0016OLXN2	"time bandit kid ""Brave Boy"""	1/1	5.0	10:12:2009
B0016OLXN2	J. Moher	1/1	5.0	9:4:2009
B0016OLXN2	Harry W. Haines III	1/1	5.0	5:22:2009
B0016OLXN2	"Scott LaBone ""JudahScott"""	1/1	5.0	2:23:2009
B0016OLXN2	Steven Hancock	1/1	5.0	11:17:2008
B0016OLXN2	"M. Paxton ""M&M"""	1/1	5.0	8:1:2008
B0016OLXN2	"D. Lee ""Doro"""	1/1	5.0	11:8:2006
B0016OLXN2	"T. Burke ""Stormy"""	1/1	5.0	11:8:2006
B0016OLXN2	"Ten Bears ""Western fan"""	1/1	5.0	11:8:2006
B0016OLXN2	D. Parrish	3/4	5.0	9:18:2007
B0016OLXN2	Dennis R. Johnson	3/4	5.0	5:11:2007
B0016OLXN2	Evelyn J. Rogers	3/4	5.0	5:11:2007
B0016OLXN2	K. Campbell	3/4	5.0	11:13:2006
B0016OLXN2	Maine Train	3/4	5.0	10:16:2006
B0016OLXN2	M. P. Ormsby	3/4	5.0	9:24:2006
B0016OLXN2	"R. B. Mcdonald ""Bobby McDonald/ WelshBob."""	3/4	4.0	1:4:2007
B0016OLXN2	....Color Rojo....	2/3	5.0	10:21:2007
B0016OLXN2	"Anthony Land ""The &#34;T&#34; Man"""	2/3	5.0	9:27:2007
B0016OLXN2	"Colorado Preacher ""Don"""	2/3	5.0	8:5:2007
B0016OLXN2	Mark Gatzke	2/3	5.0	2:13:2007
B0016OLXN2	rn4life	2/3	5.0	1:25:2007
B0016OLXN2	J. Scott Ezzell	2/3	5.0	11:18:2006
B0016OLXN2	"P. Covell ""Movie Buff"""	2/3	5.0	9:9:2006
B0016OLXN2	MA	0/0	5.0	9:11:2012
B0016OLXN2	Chill Will	0/0	5.0	8:28:2012
B0016OLXN2	Kafishna	0/0	5.0	8:23:2012
B0016OLXN2	Hoops	0/0	5.0	8:8:2012
B0016OLXN2	Shelia Popwell	0/0	5.0	6:25:2012
B0016OLXN2	keckster	0/0	5.0	5:2:2012
B0016OLXN2	breakfromreality	0/0	5.0	4:17:2012
B0016OLXN2	"John Hanson ""Johnny Appleseed"""	0/0	5.0	4:10:2012
B0016OLXN2	"B. Berthold ""brad13"""	0/0	5.0	4:3:2012
B0016OLXN2	K. Haney	0/0	5.0	3:27:2012
B0016OLXN2	Whistle Britches	0/0	5.0	6:12:2011
B0016OLXN2	ann	0/0	5.0	4:30:2011
B0016OLXN2	"J. Carey ""waymorefun"""	0/0	5.0	4:1:2011
B0016OLXN2	"L. Shaw ""Bow Huntin Man"""	0/0	5.0	10:6:2010
B0016OLXN2	"Joseph W. Szilagy ""Joe Szilagy"""	0/0	5.0	10:3:2010
B0016OLXN2	G. A. Hudspeth	0/0	5.0	8:30:2010
B0016OLXN2	"D. Mikels ""It's always Happy Hour here"""	0/0	4.0	5:26:2010
B0016OLXN2	Marian Bolstad	0/0	5.0	4:23:2010
B0016OLXN2	Texas Dan	0/0	5.0	10:11:2009
B0016OLXN2	"Barbara Pryor ""Dasher"""	0/0	5.0	10:5:2009
B0016OLXN2	"Ann Fenner ""catlady21"""	0/0	5.0	10:2:2009
B0009Y2LTU	Richard J. Brzostek	1/1	5.0	7:8:2005
B0009Y2LTU	Hiram Gomez Pardo	0/1	5.0	3:27:2006
B0000060T0	"Anne Kathleen ""Mirror Star"""	0/0	5.0	7:17:2005
6303257933	PAUL PACHAS	1/1	5.0	10:19:2001
6303257933	Nipith Ongwiseth	1/1	4.0	10:13:2001
6303257933	Ryan Carpenter	1/1	5.0	10:10:2001
6303257933	Steven Altman	3/4	3.0	9:6:2004
6303257933	I-Shin Wen	3/4	5.0	5:24:2003
6303257933	"H. Frank Morgan ""fictionguy"""	3/4	5.0	1:28:2003
6303257933	"John Wiswell ""John_Wiswell"""	3/4	4.0	12:11:2001
6303257933	Nathan	5/7	5.0	2:21:2002
6303257933	Hyung Kim	5/7	5.0	2:13:2002
6303257933	jackson, p	7/10	5.0	9:24:2001
6303257933	"Justin Hall ""HereorThere"""	0/0	3.0	10:1:2011
6303257933	"L. Seraaj ""Luke Seraaj"""	0/0	5.0	9:14:2011
6303257933	"Richard C. Drew ""Anaal Nathra/Uthe vas Bethod..."	0/0	5.0	8:18:2011
6303257933	"G. mays ""used to read a lot"""	0/0	5.0	7:18:2011
6303257933	"JME2 ""Geek"""	0/0	5.0	6:10:2011
6303257933	J. Alford	0/0	5.0	10:29:2010
6303257933	"Saito Hajime ""My reviews are short and sweet...."	0/0	4.0	9:2:2010
6303257933	"Russell C. Long ""d3rp"""	0/0	5.0	3:30:2010
6303257933	high_fructose	0/0	5.0	3:18:2010
6303257933	SouthernMuse	0/0	4.0	11:7:2009
6303257933	"Woopak ""The THRILL"""	0/0	4.0	3:12:2009
6303257933	"C. Schofield ""Face of Dorian Gray"""	0/0	5.0	2:9:2009
6303257933	Raiden777	0/0	4.0	9:22:2008
6303257933	"Sires ""I like mysteries (particularly British..."	0/0	4.0	8:18:2008
6303257933	nowyat	0/0	5.0	8:7:2008
6303257933	Christofu	0/0	5.0	7:20:2008
6303257933	"Robert Buchanan ""Snuudles"""	0/0	4.0	5:14:2008
6303257933	"E. A Solinas ""ea_solinas"""	0/0	5.0	4:16:2008
6303257933	N. Nozari	0/0	5.0	8:3:2007
6303257933	T. Gisclair	0/0	5.0	7:16:2007
6303257933	"Mélodie Courchesne ""Voldy"""	0/0	5.0	5:22:2005
6303257933	"mark mysterio ""mark 2004"""	0/0	5.0	10:26:2004
6303257933	"D. Stewart ""dstewart_22"""	0/0	5.0	4:5:2004
6303257933	"A. Ash ""Shino"""	0/0	4.0	4:15:2003
6303257933	Sunny B	0/0	5.0	4:11:2003
6303257933	"""trugeta-san"""	0/0	4.0	3:17:2003
6303257933	Christopher Tinkawa	0/0	5.0	2:14:2003
6303257933	"""lorgas1"""	0/0	4.0	2:8:2003
6303257933	"""tadzilla"""	0/0	5.0	7:13:2002
6303257933	"dExtrosien ""dextrosien"""	0/0	5.0	6:21:2002
6303257933	Sean	0/0	5.0	6:20:2002
6303257933	Drez	0/0	5.0	6:15:2002
6303257933	"""airforceangel_81"""	0/0	5.0	4:10:2002
6303257933	ArchAngeL	0/0	4.0	4:10:2002
6303257933	"""bradleoc"""	0/0	4.0	4:4:2002
6303257933	A. Gray	0/0	5.0	4:2:2002
6303257933	"dark54555 ""dark54555"""	0/0	5.0	4:2:2002
6303257933	Ashley	0/0	5.0	3:26:2002
6303257933	Oscar Galvan	0/0	5.0	3:25:2002
6303257933	"Faebinder ""malec"""	0/0	5.0	3:20:2002
6303257933	"""software-man"""	0/0	5.0	2:28:2002
6303257933	"""earlbecke"""	0/0	5.0	2:27:2002
6303257933	"Timothy A. Bond ""cyph"""	0/0	5.0	2:26:2002
6303257933	"Groupzero ""Groupzero"""	0/0	5.0	2:23:2002
6303257933	paul	0/0	5.0	2:22:2002
6303257933	K. Haynes	0/0	4.0	2:21:2002
6303257933	"Andromaton ""spookmonkey"""	0/0	5.0	2:20:2002
6303257933	Josh	0/0	5.0	2:20:2002
6303257933	captainspankypants	0/0	5.0	2:20:2002
6303257933	Victor Destefano	0/0	4.0	2:20:2002
6303257933	Robert	0/0	5.0	2:19:2002
6303257933	"Enigma20XX ""Enigma20XX"""	0/0	5.0	2:19:2002
6303257933	Christine Sansonetti	0/0	5.0	2:19:2002
6303257933	SMiF.N>WEsSuN	0/0	5.0	2:8:2002
6303257933	danny	1/2	5.0	12:4:2003
6303257933	Kalika	1/2	5.0	8:13:2003
6303257933	Stephen	1/2	5.0	7:25:2003
6303257933	"""mr_a_jones"""	1/2	5.0	12:30:2002
6303257933	"Monsieur Mouton ""M. Montgomery"""	1/2	5.0	12:25:2002
6303257933	"N. Durham ""Big Evil"""	1/2	5.0	3:23:2002
6303257933	"""uber_gamer"""	1/2	5.0	3:8:2002
6303257933	Christopher McLaughlin	1/2	5.0	3:4:2002
6303257933	paul	1/2	5.0	3:1:2002
6303257933	lark65	1/2	5.0	2:12:2002
6303257933	"""fox_tse"""	1/2	5.0	1:21:2002
6303257933	"AFP ""AFP"""	1/2	5.0	1:5:2002
6303257933	William	1/2	5.0	12:3:2001
6303257933	TrezKu13	2/4	4.0	10:11:2003
6303257933	"""bucknutty"""	2/4	5.0	6:26:2002
6303257933	"Rich ""xman"""	0/1	3.0	5:28:2012
6303257933	Bang Potential	0/1	1.0	10:7:2011
6303257933	T. Meziane	0/1	4.0	6:11:2009
6303257933	"Montana S. Dugger ""Montana Dugger"""	0/1	5.0	4:9:2009
6303257933	"Alan L. Willis ""UnCobra"""	0/1	4.0	3:31:2009
6303257933	"Samuel Jackson ""The only thing I hate more th..."	0/1	5.0	5:11:2007
6303257933	Lizzy	0/1	4.0	12:19:2004
6303257933	"sushineko ""~sushineko~"""	0/1	5.0	7:28:2004
6303257933	Shopping Ghoul	0/1	5.0	4:11:2002
6303257933	Paulo V. W. Radtke	0/1	5.0	4:4:2002
6303257933	"""i_darken_i"""	0/1	5.0	3:27:2002
6303257933	Robin Simmons	0/1	3.0	2:7:2002
6303257933	"""harlequineyes"""	0/1	5.0	1:28:2002
6303257933	Robert Rootes	0/1	5.0	1:17:2002
6303257933	Ralph L. Sielaff	0/1	4.0	11:30:2001
6303257933	"Faisal ""Snake"""	1/3	5.0	9:10:2004
6303257933	MICHAEL BOYER	0/2	5.0	12:16:2002
6303257933	Antonio Mosso	0/2	5.0	9:1:2002
6303257933	"Christopher Best ""cbest002"""	0/2	5.0	3:12:2002
6303257933	Little Old Me	4/9	2.0	10:21:2003
6303257933	"themysticanimal ""themysticanimal"""	1/4	4.0	11:13:2004
6303257933	"Jeffery A. Davis ""Adventure Author"""	1/4	3.0	6:2:2002
6303257933	"""atomicskull"""	7/17	1.0	5:12:2002
6303257933	zar omar	1/6	3.0	4:4:2004
6303257933	"Ber ""clanmaster"""	4/12	3.0	3:8:2002
6303257933	tenderluvher	0/5	5.0	12:9:2004
6303257933	R. Hunter Gough	8/23	1.0	2:24:2002
6303257933	"""phipps-the-plumber"""	1/9	3.0	5:4:2002
6303257933	"Tito J. Roman ""The Reaper"""	0/7	5.0	3:1:2002
6303257933	"Thomas ""moviedudereviews"""	3/3	4.0	7:2:2005
6303257933	"Alain A. Mccallum ""chi11_factor"""	2/14	2.0	1:6:2004
6303257933	Dorisu	3/17	1.0	3:15:2002
6303257933	Winfred A. Dorsey	2/15	1.0	2:12:2002
6303257933	Pedro	2/16	2.0	2:15:2002
6303257933	"Michiko ""michiko21c"""	1/14	1.0	3:13:2002
6303257933	JohanRonnblom	1/17	1.0	12:11:2003
6303257933	Reticuli	2/30	1.0	11:6:2001
6303257933	C. Bender	2/2	5.0	11:1:2005
6303257933	Kyle Naffziger	2/2	5.0	8:1:2005
6303257933	[SaB]	2/2	5.0	5:10:2005
6303257933	Saen	2/2	5.0	2:21:2005
6303257933	Douglas H. Haden	2/2	5.0	5:11:2004
6303257933	dranixx	2/2	5.0	5:8:2004
6303257933	"Erik F ""Master of Funk and Evil"""	2/2	4.0	4:17:2002
6303257933	Timothy R. Goebeler	2/2	5.0	2:8:2002
6303257933	Jesse Fowler	2/2	5.0	10:23:2001
6303257933	"Adam Hunnicutt ""A.H."""	4/5	5.0	4:10:2002
6303257933	metagod	1/1	4.0	1:13:2011
6303257933	"Nathan Kraft ""Night Stalker"""	1/1	5.0	9:6:2009
6303257933	"fmwaalex ""fmwaalex"""	1/1	5.0	5:12:2009
6303257933	"Sean Moore ""knowledgeable"""	1/1	4.0	11:16:2007
6303257933	"M. Randall ""Deadpool"""	1/1	5.0	11:15:2007
6303257933	"B. B. Bridenbaugh ""KingNot"""	1/1	5.0	9:20:2007
6303257933	mandy	1/1	5.0	9:15:2007
6303257933	"J. Werry ""The Philosophe"""	1/1	3.0	7:20:2007
6303257933	Michael Valdivielso	1/1	5.0	7:14:2007
6303257933	"Charles Stuckey ""stuck-fla"""	1/1	4.0	7:11:2007
6303257933	Lauren Johnson	1/1	5.0	4:26:2007
6303257933	I. Taub	1/1	5.0	3:12:2007
6303257933	Lena LaFaye	1/1	5.0	2:11:2006
6303257933	Chris	1/1	5.0	1:17:2006
6303257933	"Antonio D. Paolucci ""Collector of Entertainment"""	1/1	4.0	10:19:2005
6303257933	"nico_laos ""nico"""	1/1	5.0	6:23:2004
6303257933	Kat	1/1	4.0	5:2:2004
6303257933	J. Jech	1/1	5.0	9:4:2003
6303257933	Victor Hwang	1/1	5.0	8:3:2003
6303257933	stan mason	1/1	5.0	5:10:2003
6303257933	"""fayevalentine8318"""	1/1	4.0	8:11:2002
6303257933	Jeff	1/1	5.0	8:2:2002
6303257933	"""jdj_jr"""	1/1	5.0	6:28:2002
6303257933	Alexander Larsen	1/1	5.0	3:26:2002
B002B900BM	Benjamin J Burgraff	8/9	3.0	9:3:2009
B002B900BM	Israel Drazin	1/1	4.0	7:23:2011
6301248546	"Will ""billiscool"""	0/0	4.0	3:12:2007
B003BUAP10	Coco Farias	12/12	5.0	7:3:2011
B003BUAP10	Flamenquita	2/2	5.0	2:11:2012
B003BUAP10	JR	1/1	5.0	8:21:2012
630187837X	"Dennis Eason ""Samurai Surfer"""	2/2	5.0	3:8:2009
B0036BDQ38	"Ronni Katz ""The Colonel"""	3/3	5.0	12:27:2010
B0036BDQ38	Kenny L.	1/1	5.0	7:9:2011
B0036BDQ38	GL	0/0	5.0	8:31:2012
B0036BDQ38	"The Red Corsair ""Jult Warfell"""	0/0	5.0	5:16:2012
6304286961	Veruca Monroe	0/0	5.0	5:18:2003
6304286961	"N. Durham ""Big Evil"""	0/0	5.0	3:17:2003
6304286961	captain howdy	0/0	4.0	8:15:2002
6304286961	"""johntchance"""	0/0	4.0	5:25:2002
6304286961	candice smith	0/0	5.0	10:11:2000
6304286961	"""s10@onemain.com"""	0/0	5.0	8:29:2000
6304286961	Gary Peterson	1/2	5.0	6:4:2012
6304286961	"Kim Winningham ""CATZIYES"""	1/2	5.0	3:26:2012
6304286961	Nicholas R.W. Henning	1/2	3.0	8:19:2011
6304286961	JimmyJam	1/2	5.0	9:19:2010
6304286961	"LauraCsings ""Laura"""	1/2	3.0	3:3:2010
6304286961	"Joseph Adams ""brother"""	1/2	3.0	5:31:2009
6304286961	"Joe Ruck ""The Movie Nut"""	1/2	5.0	2:7:2009
6304286961	"Steven Travers ""AUTHOR/WRITER"""	1/2	5.0	2:6:2009
6304286961	"R. Segura ""gubgub!"""	1/2	5.0	8:4:2008
